longitude,latitude,deff
-154.51,61.343,7.8
-154.42,61.335,0
-154.45,61.339,7.7
-154.39,61.333,-9
-154.49,61.342,-2
-154.5,61.343,12
-154.03,61.3,3.2
-154.49,61.342,12
-154.07,61.304,16
-154.62,61.355,22
-154.28,61.324,-13
-154.61,61.353,16
-154.33,61.328,22
-154.13,61.31,5.3
-154.66,61.358,8.5
-154.34,61.329,15
-154.63,61.355,23
-154.39,61.333,-10
-154.29,61.324,-8
-154.12,61.309,8.5
-154.63,61.356,17
-154.74,61.365,9.6
-154.43,61.337,5.3
-154.36,61.332,12
-154.58,61.351,24
-154.33,61.329,18
-154.17,61.314,8.9
-154.63,61.356,17
-154.72,61.364,6.4
-154.57,61.351,12
-154.06,61.305,2.8
-154.21,61.319,-4
-154.17,61.314,-1
-154.6,61.354,25
-154.38,61.334,-0
-154.63,61.357,15
-154.73,61.365,24
-154.27,61.324,8.5
-154.73,61.365,12
-154.6,61.354,21
-154.13,61.311,8.1
-154.18,61.316,6.9
-154.54,61.349,11
-154.54,61.349,6.7
-154.64,61.358,27
-154.73,61.366,10
-154.73,61.366,-1
-154.44,61.34,7.3
-154.26,61.323,5.6
-154.49,61.345,2.8
-154.55,61.351,-2
-154.46,61.342,8.7
-154.5,61.346,29
-154.26,61.324,9.1
-154.67,61.361,15
-154.37,61.335,6.1
-154.43,61.34,16
-154.63,61.358,25
-154.46,61.343,6
-154.63,61.358,15
-154.49,61.346,-2
-154.51,61.348,9.6
-154.64,61.359,31
-154.62,61.358,15
-154.46,61.344,11
-154.51,61.348,5.3
-154.13,61.314,-9
-154.37,61.336,-3
-154.68,61.364,-13
-154.15,61.316,8.4
-154.15,61.317,8.6
-154.55,61.353,-3
-154.48,61.346,2.4
-154.67,61.364,-3
-154.73,61.369,5.4
-154.37,61.337,-3
-154.22,61.323,8.7
-154.11,61.313,17
-154.73,61.37,24
-154.54,61.352,22
-154.6,61.358,6.7
-154.11,61.313,19
-154.31,61.332,7.6
-154.38,61.338,7.7
-154.6,61.358,23
-154.7,61.367,6.5
-154.59,61.357,24
-154.57,61.355,25
-154.6,61.359,19
-154.73,61.37,13
-154.7,61.368,10
-154.57,61.356,30
-154.16,61.319,9.2
-154.23,61.326,7.3
-154.15,61.318,20
-154.72,61.369,9.5
-154.69,61.367,-1
-154.13,61.317,6.6
-154.57,61.357,49
-154.13,61.316,-3
-154.08,61.311,12
-154.66,61.365,10
-154.59,61.358,25
-154.22,61.325,-9
-154.65,61.364,13
-154.7,61.369,9.9
-154.66,61.365,-1
-154.53,61.354,20
-154.49,61.35,3
-154.72,61.371,5.7
-154.44,61.346,-12
-154.39,61.342,-10
-154.41,61.343,-7
-154.56,61.357,9.9
-154.02,61.308,-11
-154.69,61.369,-3
-154.23,61.328,-0
-154.5,61.352,7.2
-154.19,61.324,5.5
-154.34,61.338,-3
-154.6,61.361,1
-154.69,61.369,8.6
-154.69,61.369,-22
-154.05,61.311,-3
-154.61,61.363,-17
-154.68,61.368,0.6
-154.59,61.36,26
-154.7,61.37,6.5
-154.13,61.319,7.1
-154.13,61.32,8.8
-154.07,61.314,-3
-154.64,61.366,13
-154.5,61.353,0.2
-154.71,61.372,12
-154.58,61.361,25
-154.5,61.354,-6
-154.28,61.334,4.6
-154.66,61.368,-1
-154.06,61.313,0.1
-154.69,61.371,7.2
-154.62,61.365,-0
-154.28,61.334,-4
-154.64,61.366,15
-154.49,61.353,9.7
-154.13,61.321,20
-154.66,61.369,-6
-154.19,61.326,-18
-154.36,61.341,12
-154.45,61.35,-3
-154.39,61.345,10
-154.61,61.365,-20
-154.68,61.37,4.1
-154.41,61.347,-12
-154.41,61.347,-11
-154.42,61.348,-13
-154.07,61.316,11
-154.42,61.347,-19
-154.35,61.342,12
-154.73,61.376,8.3
-154.46,61.352,23
-154.71,61.374,11
-154.12,61.321,14
-154.57,61.361,27
-154.06,61.316,-6
-154.13,61.322,9.2
-154.64,61.369,-11
-154.19,61.328,-16
-154.56,61.361,24
-154.18,61.327,-17
-154.5,61.356,7.7
-154.6,61.365,3.6
-154.19,61.328,-18
-154.6,61.365,10
-154.48,61.355,8.6
-154.51,61.357,14
-154.69,61.374,24
-154.51,61.357,10
-154.13,61.323,-1
-154.61,61.366,12
-154.06,61.316,-2
-154.64,61.369,-20
-154.74,61.378,10
-154.61,61.367,2.9
-154.59,61.365,43
-154.48,61.356,18
-154.67,61.372,10
-154.68,61.374,21
-154.49,61.357,4.6
-154.12,61.323,20
-154.7,61.375,3
-154.46,61.354,-19
-154.12,61.323,15
-154.54,61.361,23
-154.59,61.365,32
-154.66,61.372,3.1
-154.23,61.333,-7
-154.1,61.321,7.9
-154.68,61.374,-16
-154.28,61.339,0.7
-154.49,61.358,6.3
-154.46,61.355,-10
-154.1,61.322,15
-154.29,61.339,-5
-154.35,61.345,-1
-154.29,61.34,-16
-154.67,61.374,-14
-154.44,61.354,-18
-154.46,61.356,-0
-154.48,61.357,13
-154.55,61.364,40
-154.44,61.354,-12
-154.37,61.347,0.5
-154.68,61.376,18
-154.35,61.346,-12
-154.68,61.376,27
-154.1,61.323,5.3
-154.46,61.357,15
-154.67,61.376,-13
-154.1,61.323,1.2
-154.05,61.318,-14
-154.52,61.362,-2
-154.57,61.366,29
-154.05,61.319,-16
-154.08,61.322,24
-154.39,61.351,1.3
-154.59,61.369,49
-154.48,61.359,1.6
-154.48,61.359,2.3
-154.52,61.363,13
-154.59,61.369,43
-154.54,61.365,39
-154.47,61.358,-11
-154.58,61.369,29
-154.56,61.366,50
-154.66,61.376,-1
-154.7,61.379,2.8
-154.52,61.363,6.8
-154.46,61.358,-0
-154.55,61.366,37
-154.39,61.352,-6
-154.7,61.38,-5
-154.59,61.371,51
-154.39,61.352,-19
-154.09,61.325,11
-154.07,61.323,17
-154.74,61.383,-3
-154.39,61.353,-22
-154.6,61.372,17
-154.52,61.365,11
-154.5,61.362,7.3
-154.68,61.379,-16
-154.17,61.332,1.5
-154.09,61.326,7.4
-154.56,61.368,37
-154.7,61.381,-13
-154.51,61.364,10
-154.44,61.358,-17
-154.58,61.37,7.9
-154.61,61.373,18
-154.56,61.369,40
-154.03,61.321,-1
-154.55,61.368,54
-154.47,61.361,-10
-154.08,61.325,-0
-154.08,61.325,21
-154.47,61.361,-17
-154.66,61.378,-4
-154.7,61.382,-2
-154.59,61.372,55
-154.69,61.381,-25
-154.55,61.368,42
-154.59,61.372,46
-154.47,61.362,-1
-154.52,61.366,3.8
-154.52,61.366,-0
-154.51,61.365,4
-154.63,61.376,-0
-154.44,61.36,-4
-154.72,61.385,-6
-154.47,61.362,-12
-154.34,61.351,-36
-154.47,61.363,1
-154.12,61.33,14
-154.58,61.372,45
-154.43,61.359,-14
-154.5,61.365,21
-154.64,61.378,-0
-154.71,61.384,-16
-154.57,61.372,7.1
-154.55,61.37,55
-154.15,61.334,11
-154.43,61.359,-20
-154.69,61.382,-8
-154.56,61.371,49
-154.42,61.358,-21
-154.7,61.384,-0
-154.7,61.384,-6
-154.58,61.373,37
-154.15,61.334,9.8
-154.4,61.357,-19
-154.72,61.386,-13
-154.1,61.33,22
-154.3,61.348,-14
-154.1,61.33,8.8
-154.11,61.33,18
-154.35,61.353,-36
-154.42,61.36,-8
-154.3,61.349,-24
-154.42,61.36,-7
-154.21,61.34,-9
-154.5,61.367,-1
-154.25,61.344,-2
-154.55,61.372,48
-154.31,61.35,-12
-154.64,61.379,-3
-154.23,61.343,1.8
-154.42,61.36,-3
-154.58,61.375,13
-154.28,61.348,-9
-154.42,61.36,-5
-154.7,61.385,-3
-154.69,61.385,-8
-154.59,61.375,22
-154.23,61.344,11
-154.12,61.333,28
-154.67,61.383,-22
-154.18,61.339,-13
-154.63,61.379,8.6
-154.7,61.386,8.1
-154.28,61.349,-21
-154.21,61.342,-20
-154.44,61.363,-6
-154.19,61.34,-14
-154.12,61.334,29
-154.62,61.38,1.6
-154.69,61.386,-4
-154.08,61.331,24
-154.48,61.367,1.9
-154.73,61.39,-13
-154.57,61.376,29
-154.5,61.37,-7
-154.73,61.39,-15
-154.56,61.376,57
-154.53,61.373,49
-154.14,61.337,26
-154.31,61.353,-23
-154.67,61.386,-8
-154.05,61.329,2.1
-154.32,61.354,-23
-154.52,61.372,-9
-154.63,61.382,8.4
-154.57,61.377,26
-154.5,61.371,-1
-154.67,61.386,-7
-154.41,61.362,-27
-154.53,61.373,57
-154.41,61.363,-25
-154.04,61.328,8.3
-154.72,61.391,-27
-154.64,61.384,-3
-154.53,61.373,37
-154.49,61.37,3.9
-154.48,61.369,-2
-154.35,61.357,-30
-154.5,61.372,-24
-154.51,61.372,-24
-154.31,61.354,-13
-154.03,61.328,5.7
-154.66,61.386,-1
-154.31,61.354,-9
-154.54,61.375,40
-154.13,61.338,46
-154.03,61.329,18
-154.37,61.36,-16
-154.48,61.371,-1
-154.13,61.339,37
-154.64,61.385,7.3
-154.28,61.352,-11
-154.52,61.374,-9
-154.37,61.36,-13
-154.48,61.371,0.9
-154.44,61.367,-9
-154.72,61.392,2.2
-154.58,61.379,29
-154.45,61.369,-24
-154.21,61.346,-9
-154.67,61.388,-12
-154.73,61.393,-17
-154.54,61.377,42
-154.22,61.348,3.7
-154.53,61.376,48
-154.52,61.376,17
-154.45,61.369,-15
-154.53,61.376,-6
-154.53,61.376,5.4
-154.54,61.378,71
-154.57,61.38,45
-154.52,61.376,10
-154.07,61.334,16
-154.56,61.38,52
-154.32,61.358,-10
-154.45,61.369,-0
-154.35,61.361,-13
-154.51,61.376,-28
-154.59,61.382,37
-154.44,61.369,-3
-154.67,61.39,-19
-154.47,61.372,14
-154.48,61.373,-3
-154.49,61.374,-1
-154.4,61.366,-11
-154.4,61.366,-30
-154.62,61.386,17
-154.67,61.39,-13
-154.3,61.357,-5
-154.62,61.386,15
-154.48,61.374,4.2
-154.65,61.389,-11
-154.51,61.376,-8
-154.39,61.365,-23
-154.39,61.365,-16
-154.47,61.373,6.7
-154.56,61.381,62
-154.44,61.371,-23
-154.13,61.342,12
-154.55,61.381,56
-154.56,61.381,58
-154.54,61.379,41
-154.44,61.37,-19
-154.66,61.39,-13
-154.07,61.337,-1
-154.53,61.379,-0
-154.56,61.382,52
-154.14,61.344,9.5
-154.15,61.344,0.8
-154.43,61.371,-26
-154.66,61.391,-16
-154.11,61.341,14
-154.48,61.375,0.4
-154.63,61.388,8.2
-154.59,61.385,26
-154.13,61.343,12
-154.16,61.346,19
-154.54,61.38,43
-154.72,61.396,-9
-154.21,61.35,0
-154.15,61.345,8.4
-154.49,61.376,2.6
-154.47,61.374,0.4
-154.47,61.375,11
-154.65,61.39,3.4
-154.54,61.381,42
-154.52,61.379,-5
-154.2,61.351,4.6
-154.47,61.374,2.3
-154.4,61.369,-47
-154.11,61.342,11
-154.51,61.378,-14
-154.6,61.386,15
-154.4,61.368,-34
-154.4,61.369,-44
-154.67,61.393,-13
-154.65,61.391,-1
-154.49,61.377,4.3
-154.72,61.398,-16
-154.44,61.373,-19
-154.53,61.381,43
-154.44,61.373,-21
-154.42,61.371,-29
-154.47,61.376,3.3
-154.48,61.377,17
-154.52,61.38,-14
-154.15,61.347,-0
-154.33,61.363,-12
-154.63,61.391,10
-154.54,61.383,56
-154.33,61.363,-11
-154.59,61.387,30
-154.64,61.392,14
-154.69,61.396,-3
-154.57,61.385,58
-154.53,61.382,23
-154.67,61.395,-19
-154.57,61.385,47
-154.41,61.371,-28
-154.07,61.34,13
-154.53,61.382,13
-154.12,61.345,14
-154.33,61.364,-23
-154.63,61.391,11
-154.73,61.4,5.3
-154.64,61.392,24
-154.48,61.378,17
-154.07,61.341,6.3
-154.42,61.373,-38
-154.21,61.353,21
-154.44,61.375,-11
-154.15,61.348,13
-154.42,61.372,-34
-154.52,61.382,-18
-154.59,61.388,18
-154.68,61.396,-9
-154.4,61.371,-49
-154.42,61.373,-22
-154.72,61.4,-9
-154.69,61.397,-1
-154.53,61.383,13
-154.27,61.36,-15
-154.52,61.383,-13
-154.46,61.378,-4
-154.41,61.373,-18
-154.72,61.4,10
-154.4,61.372,-58
-154.38,61.37,-30
-154.37,61.369,-12
-154.59,61.389,24
-154.17,61.351,10
-154.38,61.371,-34
-154.4,61.373,-57
-154.38,61.37,-13
-154.52,61.383,-11
-154.08,61.343,20
-154.33,61.366,-27
-154.53,61.384,21
-154.43,61.375,-22
-154.4,61.373,-59
-154.45,61.378,-3
-154.33,61.367,-24
-154.61,61.392,23
-154.62,61.392,23
-154.25,61.36,-8
-154.17,61.353,10
-154.37,61.37,-17
-154.5,61.382,-4
-154.18,61.353,7.1
-154.4,61.373,-39
-154.61,61.392,29
-154.49,61.382,-8
-154.59,61.391,27
-154.28,61.363,-22
-154.57,61.389,41
-154.57,61.389,34
-154.52,61.385,18
-154.2,61.355,19
-154.28,61.363,-19
-154.49,61.382,-7
-154.5,61.383,-5
-154.27,61.362,-24
-154.4,61.374,-31
-154.52,61.385,7
-154.61,61.393,25
-154.45,61.378,-7
-154.39,61.373,-38
-154.13,61.35,34
-154.59,61.391,34
-154.37,61.371,-8
-154.04,61.341,18
-154.45,61.379,-15
-154.59,61.391,28
-154.39,61.374,-34
-154.23,61.359,9
-154.39,61.374,-26
-154.23,61.36,25
-154.45,61.38,-6
-154.4,61.375,-47
-154.6,61.393,12
-154.09,61.347,9.8
-154.33,61.369,-21
-154.09,61.347,16
-154.19,61.356,8
-154.45,61.38,-11
-154.61,61.394,13
-154.54,61.388,45
-154.19,61.356,0.7
-154.01,61.34,18
-154.45,61.381,-11
-154.58,61.392,21
-154.44,61.38,-1
-154.58,61.392,26
-154.59,61.393,27
-154.46,61.381,6.8
-154.28,61.366,-41
-154.15,61.354,11
-154.43,61.379,-14
-154.58,61.393,21
-154.61,61.395,15
-154.62,61.396,13
-154.28,61.365,-48
-154.44,61.38,-0
-154.47,61.383,-8
-154.02,61.341,21
-154.54,61.389,39
-154.58,61.393,20
-154.65,61.399,10
-154.34,61.372,-7
-154.55,61.391,31
-154.59,61.394,16
-154.53,61.388,49
-154.45,61.381,-14
-154.29,61.367,-40
-154.54,61.39,32
-154.58,61.394,33
-154.14,61.354,10
-154.4,61.378,-33
-154.61,61.397,5.1
-154.43,61.38,-7
-154.28,61.367,-46
-154.46,61.383,-5
-154.56,61.392,27
-154.56,61.392,23
-154.27,61.366,-17
-154.53,61.39,35
-154.67,61.402,-1
-154.46,61.384,-7
-154.14,61.354,10
-154.07,61.348,15
-154.65,61.4,13
-154.64,61.4,8.9
-154.37,61.376,5.5
-154.31,61.371,-18
-154.26,61.366,-2
-154.28,61.367,-14
-154.7,61.405,-6
-154.41,61.379,-22
-154.43,61.381,-9
-154.54,61.391,37
-154.27,61.367,-12
-154.52,61.39,25
-154.64,61.4,-0
-154.26,61.367,-9
-154.39,61.378,-23
-154.45,61.383,-13
-154.44,61.383,-9
-154.42,61.382,-7
-154.52,61.391,27
-154.04,61.346,0.1
-154.58,61.396,8.9
-154.51,61.389,3.2
-154.36,61.377,-10
-154.31,61.372,-23
-154.29,61.37,-37
-154.06,61.348,9.9
-154.29,61.37,-32
-154.56,61.394,49
-154.4,61.381,-24
-154.46,61.386,-7
-154.64,61.402,11
-154.58,61.397,15
-154.44,61.384,-10
-154.46,61.386,1.9
-154.59,61.397,13
-154.2,61.362,24
-154.5,61.39,-10
-154.42,61.383,-10
-154.35,61.376,-13
-154.4,61.381,-35
-154.63,61.401,11
-154.41,61.382,-9
-154.4,61.381,-37
-154.39,61.38,-14
-154.41,61.382,-24
-154.55,61.395,39
-154.18,61.361,16
-154.55,61.395,56
-154.31,61.373,-17
-154.17,61.361,21
-154.64,61.403,0.7
-154.51,61.392,11
-154.24,61.367,-21
-154.41,61.383,-10
-154.17,61.361,18
-154.58,61.398,11
-154.56,61.396,42
-154.17,61.361,6.4
-154.41,61.383,-13
-154.21,61.364,21
-154.39,61.381,-31
-154.5,61.391,-9
-154.55,61.396,50
-154.58,61.399,12
-154.41,61.383,-22
-154.46,61.388,-16
-154.44,61.386,-21
-154.21,61.365,11
-154.46,61.388,2.9
-154.31,61.374,-19
-154.18,61.362,17
-154.51,61.392,-8
-154.19,61.363,21
-154.19,61.364,24
-154.36,61.379,8.9
-154.31,61.375,-27
-154.61,61.402,8.7
-154.46,61.388,-0
-154.59,61.4,12
-154.68,61.408,-18
-154.65,61.406,0.9
-154.66,61.406,-2
-154.48,61.391,-11
-154.12,61.358,13
-154.55,61.397,35
-154.32,61.376,-15
-154.39,61.383,-32
-154.36,61.38,12
-154.4,61.384,-42
-154.67,61.408,-3
-154.45,61.389,-3
-154.48,61.391,-11
-154.01,61.349,8.2
-154.18,61.364,26
-154.19,61.365,13
-154.45,61.389,-12
-154.48,61.392,-20
-154.54,61.397,43
-154.64,61.406,3.3
-154.6,61.402,7.3
-154.16,61.363,37
-154.55,61.398,45
-154.42,61.387,-8
-154.23,61.369,-11
-154.6,61.403,5.7
-154.39,61.384,18
-154.69,61.411,-15
-154.16,61.363,38
-154.34,61.38,-1
-154.31,61.377,-32
-154.32,61.378,-9
-154.32,61.378,-13
-154.38,61.383,-2
-154.39,61.385,8.1
-154.39,61.384,20
-154.35,61.381,-12
-154.58,61.401,5.1
-154.28,61.375,-31
-154.41,61.387,35
-154.63,61.407,-6
-154.35,61.382,-13
-154.54,61.398,3.7
-154.42,61.388,-4
-154.32,61.379,-22
-154.66,61.41,2.5
-154.63,61.407,-4
-154.71,61.414,-3
-154.44,61.39,-23
-154.41,61.388,23
-154.23,61.371,-4
-154.04,61.353,16
-154.56,61.401,12
-154.66,61.41,0.1
-154.56,61.401,17
-154.57,61.402,-2
-154.4,61.387,5.9
-154.71,61.414,-8
-154.51,61.396,9.4
-154.01,61.351,18
-154.19,61.367,13
-154.39,61.386,5.9
-154.55,61.401,36
-154.59,61.404,4.4
-154.41,61.388,29
-154.2,61.368,19
-154.68,61.412,-1
-154.39,61.386,-3
-154.51,61.397,5.8
-154.04,61.355,26
-154.37,61.385,-16
-154.51,61.397,15
-154.61,61.407,5.4
-154.39,61.386,6.4
-154.27,61.376,-17
-154.39,61.386,-0
-154.52,61.398,10
-154.53,61.399,14
-154.56,61.402,26
-154.36,61.384,-9
-154.38,61.386,-2
-154.32,61.381,-12
-154.55,61.402,26
-154.52,61.399,1.6
-154,61.352,22
-154.38,61.386,-4
-154.41,61.389,16
-154.59,61.405,-9
-154.53,61.4,7.9
-154.19,61.369,13
-154.37,61.386,-19
-154.54,61.401,20
-154.32,61.381,-1
-154.59,61.405,-11
-154.51,61.398,18
-154.69,61.415,-14
-154.44,61.393,-22
-154.57,61.404,11
-154.52,61.4,3.5
-154.63,61.41,-2
-154.57,61.404,13
-154.41,61.39,21
-154.14,61.365,14
-154.59,61.406,-19
-154.48,61.396,-36
-154.09,61.361,24
-154.58,61.406,-11
-154.36,61.386,2.6
-154.43,61.392,-16
-154.09,61.362,20
-154.45,61.394,-12
-154.64,61.412,-9
-154.68,61.414,0.9
-154.68,61.415,11
-154.41,61.39,31
-154.41,61.391,6.1
-154.53,61.402,19
-154.65,61.412,0.7
-154.52,61.401,-0
-154.68,61.415,8.6
-154.64,61.412,-1
-154.08,61.361,17
-154.45,61.395,-8
-154.64,61.412,-1
-154.4,61.391,8.8
-154.47,61.397,-14
-154.19,61.372,-3
-154.52,61.402,-10
-154.45,61.396,-12
-154.53,61.403,24
-154.09,61.363,14
-154.47,61.397,-11
-154.3,61.383,3
-154.58,61.408,6.8
-154.49,61.4,2.1
-154.58,61.408,4.9
-154.3,61.383,0.8
-154.27,61.38,-16
-154.21,61.374,-0
-154.43,61.394,-27
-154.49,61.4,-7
-154.43,61.395,-34
-154.42,61.394,-11
-154.3,61.383,-14
-154.44,61.396,-13
-154.4,61.392,1.4
-154.22,61.376,4.9
-154.22,61.376,-2
-154.42,61.394,-16
-154.21,61.375,11
-154.51,61.403,6.1
-154.44,61.396,0.8
-154.22,61.377,-3
-154.42,61.395,-9
-154.51,61.403,3.3
-154.65,61.415,-4
-154.47,61.399,-13
-154.44,61.397,-16
-154.27,61.381,-15
-154.51,61.404,1.4
-154.21,61.376,-7
-154.09,61.366,18
-154.43,61.396,6.4
-154.27,61.382,-14
-154.07,61.364,17
-154.24,61.379,-2
-154.16,61.372,28
-154.53,61.406,9.2
-154.47,61.4,-27
-154.52,61.405,14
-154.36,61.39,-12
-154.45,61.399,-7
-154.66,61.418,-5
-154.48,61.401,-5
-154.64,61.416,7.1
-154.13,61.369,5.2
-154.2,61.376,-12
-154.27,61.383,-7
-154.53,61.406,13
-154.57,61.41,10
-154.58,61.41,12
-154.48,61.402,-4
-154.31,61.387,-16
-154.21,61.378,-7
-154.51,61.405,5.2
-154.56,61.409,13
-154.1,61.368,22
-154.23,61.38,-14
-154.52,61.406,13
-154.24,61.381,-1
-154.47,61.402,-27
-154.58,61.411,17
-154.19,61.377,-1
-154.48,61.403,-5
-154.26,61.383,5.1
-154.31,61.388,-4
-154.26,61.383,-5
-154.44,61.4,5
-154.52,61.407,19
-154.24,61.382,4.7
-154.39,61.395,2
-154.3,61.387,-7
-154.43,61.399,26
-154.48,61.404,-10
-154.48,61.403,-3
-154.41,61.398,-23
-154.48,61.403,-6
-154.39,61.395,-6
-154.48,61.404,-5
-154.24,61.382,6.7
-154.53,61.408,9.4
-154.52,61.408,7.1
-154.5,61.406,-0
-154.46,61.402,-20
-154.5,61.406,0.3
-154.67,61.421,-19
-154.65,61.42,1.6
-154.13,61.373,22
-154.53,61.409,8.4
-154.39,61.397,-3
-154.68,61.422,-9
-154.54,61.41,19
-154.53,61.409,1.1
-154.26,61.385,-6
-154.7,61.425,-30
-154.32,61.39,-38
-154.06,61.367,12
-154.67,61.422,-16
-154.53,61.41,16
-154.66,61.421,-25
-154.68,61.423,-15
-154.06,61.367,5.8
-154.42,61.4,13
-154.52,61.409,10
-154.67,61.423,4.3
-154.44,61.402,8.2
-154.18,61.378,4.2
-154.08,61.37,20
-154.57,61.414,0.3
-154.44,61.402,10
-154.53,61.411,13
-154.47,61.406,4.3
-154.52,61.41,4
-154.7,61.426,-23
-154.22,61.383,-5
-154.46,61.405,-29
-154.48,61.407,-10
-154.05,61.368,8.9
-154.4,61.4,-6
-154.29,61.39,-14
-154.37,61.398,1.2
-154.47,61.407,12
-154.11,61.374,25
-154.52,61.411,-6
-154.3,61.391,-7
-154.23,61.385,-18
-154.37,61.397,-10
-154.6,61.419,5.8
-154.37,61.398,12
-154.51,61.411,-5
-154.36,61.397,-11
-154.56,61.415,14
-154.36,61.397,-8
-154.46,61.406,-21
-154.68,61.425,-8
-154.37,61.398,-11
-154.22,61.385,-10
-154.22,61.384,-5
-154.56,61.416,11
-154.41,61.402,2.5
-154.03,61.367,16
-154.49,61.41,-2
-154.43,61.404,7.2
-154.39,61.401,18
-154.53,61.414,-23
-154.61,61.42,8.1
-154.61,61.421,4
-154.26,61.389,4.4
-154.05,61.369,-2
-154.22,61.386,-24
-154.1,61.375,20
-154.54,61.415,7.6
-154.22,61.386,-23
-154.13,61.378,9.1
-154.39,61.401,5.6
-154.32,61.395,-18
-154.53,61.414,-10
-154.48,61.41,-6
-154.31,61.394,-24
-154.26,61.39,-6
-154.39,61.402,-4
-154.46,61.408,-29
-154.33,61.397,-17
-154.55,61.416,-13
-154.54,61.415,-10
-154.42,61.405,2.7
-154.32,61.396,-14
-154.31,61.395,-21
-154.08,61.374,24
-154.22,61.387,-5
-154.53,61.415,-22
-154.53,61.415,-15
-154.57,61.418,12
-154.43,61.406,0.5
-154.52,61.414,-8
-154.08,61.375,20
-154.51,61.414,-14
-154.53,61.416,0.8
-154.33,61.398,-28
-154.45,61.409,-4
-154.08,61.374,16
-154.46,61.41,-33
-154.52,61.415,-13
-154.08,61.375,22
-154.58,61.421,2.6
-154.53,61.416,-20
-154.53,61.416,-16
-154.31,61.397,-13
-154.36,61.401,-5
-154.16,61.383,3.1
-154.05,61.372,20
-154.36,61.401,-18
-154.51,61.415,-21
-154.42,61.407,4.6
-154.52,61.416,-7
-154.07,61.375,24
-154.58,61.422,9.1
-154.42,61.407,3.4
-154.21,61.388,-22
-154.2,61.387,-28
-154.07,61.375,30
-154.38,61.404,8.8
-154.28,61.395,-14
-154.38,61.404,3.8
-154.26,61.393,-10
-154.28,61.395,-12
-154.53,61.418,3.7
-154.64,61.427,8.6
-154.3,61.396,-23
-154.53,61.418,9.3
-154.21,61.389,-11
-154.69,61.432,2.1
-154.39,61.405,-5
-154.28,61.396,-3
-154.62,61.427,-0
-154.54,61.419,10
-154.35,61.402,-26
-154.19,61.388,-10
-154.27,61.395,-25
-154.61,61.426,-10
-154.47,61.413,0.1
-154.47,61.413,4.8
-154.19,61.388,-5
-154.54,61.419,-4
-154.59,61.425,-15
-154.46,61.413,-5
-154.22,61.391,-1
-154.22,61.391,3.4
-154.25,61.394,-16
-154.23,61.391,4.1
-154.33,61.401,-10
-154.22,61.391,-4
-154.63,61.428,8.7
-154.47,61.414,2.8
-154.26,61.395,-25
-154.18,61.388,-8
-154.13,61.383,3.5
-154.57,61.424,-4
-154.23,61.392,2.4
-154.27,61.397,-15
-154.51,61.418,-19
-154.24,61.394,-4
-154.2,61.39,-16
-154.57,61.424,2.6
-154.4,61.409,3.5
-154.3,61.4,-39
-154.35,61.404,-16
-154.57,61.424,2.4
-154.2,61.391,-27
-154.54,61.422,5.6
-154.46,61.415,-13
-154.4,61.41,-1
-154.63,61.43,14
-154.08,61.38,17
-154.49,61.418,-0
-154.31,61.401,-40
-154.18,61.389,-33
-154.5,61.419,6.6
-154.08,61.381,11
-154.3,61.401,-25
-154.3,61.401,-23
-154.08,61.381,8
-154.39,61.41,5.1
-154.21,61.394,-21
-154.5,61.42,-12
-154.32,61.403,-34
-154.54,61.423,-3
-154.37,61.408,-0
-154.21,61.394,-21
-154.39,61.411,-10
-154.47,61.417,-2
-154.18,61.391,-11
-154.7,61.438,-6
-154.31,61.403,-18
-154.27,61.4,-17
-154.38,61.41,-10
-154.01,61.375,8.9
-154.47,61.418,4.8
-154.02,61.376,-7
-154.49,61.42,1.7
-154.53,61.423,6.4
-154.33,61.405,-19
-154.45,61.417,9.6
-154.08,61.382,6
-154.33,61.405,-18
-154.7,61.439,-7
-154.34,61.406,-25
-154.38,61.411,-8
-154.22,61.396,-9
-154.34,61.406,-24
-154.34,61.407,-18
-154.49,61.421,2.6
-154.56,61.427,-10
-154.4,61.413,1.4
-154.45,61.417,16
-154.4,61.413,7.7
-154.42,61.414,-12
-154.38,61.411,-0
-154.15,61.39,11
-154.15,61.39,17
-154.37,61.41,-10
-154.68,61.438,-9
-154.37,61.41,-8
-154.42,61.415,-20
-154.47,61.419,0.6
-154.31,61.405,-17
-154.31,61.405,-22
-154.18,61.393,-24
-154.16,61.391,5
-154.44,61.417,-5
-154.16,61.392,-2
-154.4,61.413,-13
-154.4,61.414,-8
-154.3,61.404,-24
-154.49,61.422,-8
-154.14,61.39,3
-154.4,61.414,-9
-154.15,61.391,2.3
-154.47,61.42,7.2
-154.4,61.414,1.4
-154.5,61.423,1.8
-154.29,61.404,-13
-154.17,61.393,-23
-154.36,61.41,10
-154.36,61.41,19
-154.21,61.397,-6
-154.29,61.405,-21
-154.38,61.413,1.4
-154.56,61.429,-5
-154.17,61.394,-12
-154.56,61.429,-0
-154.39,61.414,3.3
-154.23,61.4,-9
-154.51,61.424,3.8
-154.63,61.436,17
-154.22,61.399,-27
-154.12,61.39,-14
-154.4,61.415,-25
-154.48,61.423,3.4
-154.2,61.397,-20
-154.04,61.383,4.5
-154.44,61.419,-28
-154.35,61.411,-3
-154.02,61.381,3
-154.46,61.421,31
-154.49,61.424,-21
-154.52,61.427,8.6
-154.35,61.412,4.3
-154.47,61.422,-1
-154.49,61.424,-9
-154.49,61.425,-6
